"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"2","Other land","2000","55","Benin","3112",""
"2","Other land","2000","171","Belize","697",""
"2","Other land","2000","130","Belgium","2333.4",""
"2","Other land","2000","158","Belarus","11985",""
"2","Other land","2000","181","Barbados","33.99",""
"2","Other land","2000","31","Bangladesh","11270",""
"2","Other land","2000","87","Bahrain","70.539",""
"2","Other land","2000","180","Bahamas","450",""
"2","Other land","2000","157","Azerbaijan","7273",""
"2","Other land","2000","129","Austria","4290",""
"2","Other land","2000","123","Australia","613310",""
"2","Other land","2000","156","Armenia","2471",""
"2","Other land","2000","7656243","Aruba","17.58",""
"2","Other land","2000","179","Antigua and Barbuda","18.4",""
"2","Other land","2000","215","Argentina","180076",""
"2","Other land","2000","13","Angola","64942",""
"2","Other land","2000","7656221","Anguilla","3.6",""
"2","Other land","2000","109","American Samoa","1.95",""
"2","Other land","2000","80","Andorra","29",""
"2","Other land","2000","144","Albania","1716",""
"2","Other land","2000","45","Algeria","234221",""
"2","Other land","1990","21","Zimbabwe","16521",""
"2","Other land","2000","86","Afghanistan","34388",""
"2","Other land","1990","101","Yemen","50842",""
"2","Other land","1990","20","Zambia","15596",""
"2","Other land","1990","4922016","Wallis and Futuna Islands","6.11",""
"2","Other land","1990","4054","Western Sahara","25893",""
"2","Other land","1990","202","United States Virgin Islands","11.06",""
"2","Other land","1990","19","United Republic of Tanzania","28902",""
"2","Other land","1990","217","Uruguay","16578",""
"2","Other land","1990","200","United States of America","604924",""
"2","Other land","1990","122","Vanuatu","304",""
"2","Other land","1990","170","Uzbekistan","38188.9",""
"2","Other land","1990","79","Viet Nam","21644",""
"2","Other land","1990","214","Venezuela (Bolivarian Republic of)","28653",""
"2","Other land","1990","168","Turkmenistan","42866",""
"2","Other land","1990","99","Turkey","56378",""
"2","Other land","1990","4921972","Tuvalu","2",""
"2","Other land","1990","7665808","Turks and Caicos Islands","8.6",""
"2","Other land","1990","169","Ukraine","48633",""
"2","Other land","1990","56","Uganda","13589",""
"2","Other land","1990","143","United Kingdom","21619",""
"2","Other land","1990","100","United Arab Emirates","8111.2",""
"2","Other land","1990","41","Thailand","31540",""
"2","Other land","1990","151","The former Yugoslav Republic of Macedonia","1488",""
"2","Other land","1990","7655420","Timor-Leste","521",""
"2","Other land","1990","3","Togo","3508",""
"2","Other land","1990","642354615","Tokelau","1",""
"2","Other land","1990","121","Tonga","63",""
"2","Other land","1990","199","Trinidad and Tobago","202.9",""
"2","Other land","1990","54","Tunisia","14565",""
"2","Other land","1990","74","Sudan","103137",""
"2","Other land","1990","213","Suriname","824",""
"2","Other land","1990","643000374","Svalbard and Jan Mayen Islands","6100",""
"2","Other land","1990","29","Swaziland","1096",""
"2","Other land","1990","128","Sweden","10538",""
"2","Other land","1990","142","Switzerland","2791",""
"2","Other land","1990","98","Syrian Arab Republic","17971",""
"2","Other land","1990","167","Tajikistan","13446",""
"2","Other land","1990","120","Solomon Islands","377",""
"2","Other land","1990","154","Slovenia","785",""
"2","Other land","1990","153","Slovakia","2888",""
"2","Other land","1990","85","Singapore","66.6",""
"2","Other land","1990","37","Sri Lanka","4113",""
"2","Other land","1990","50","Spain","24096.2",""
"2","Other land","1990","28","South Africa","87648",""
"2","Other land","1990","46","Somalia","54452",""
"2","Other land","1990","97","Saudi Arabia","212875",""
"2","Other land","1990","11","Sao Tome and Principe","40",""
"2","Other land","1990","7655310","San Marino","6",""
"2","Other land","1990","119","Samoa","153",""
"2","Other land","1990","2","Sierra Leone","3353",""
"2","Other land","1990","26","Seychelles","5.3",""
"2","Other land","1990","155","Serbia","6146",""
"2","Other land","1990","71","Senegal","4604",""
"2","Other land","1990","195","Saint Kitts and Nevis","12.8",""
"2","Other land","1990","196","Saint Lucia","17.2",""
"2","Other land","1990","25","Réunion","106",""
"2","Other land","1990","18","Saint Helena","29",""
"2","Other land","1990","198","Saint Vincent and the Grenadines","13.7",""
"2","Other land","1990","643000373","Saint-Barthélemy","1.6",""
"2","Other land","1990","643000375","Saint Martin (French part)","3.3",""
"2","Other land","1990","197","Saint Pierre and Miquelon","19.6",""
"2","Other land","1990","96","Qatar","1099.5",""
"2","Other land","1990","106","Republic of Korea","3503",""
"2","Other land","1990","141","Portugal","5790",""
"2","Other land","1990","7665786","Puerto Rico","600",""
"2","Other land","1990","166","Russian Federation","754194.3",""
"2","Other land","1990","10","Rwanda","1974",""
"2","Other land","1990","165","Republic of Moldova","2938",""
"2","Other land","1990","152","Romania","16313",""
"2","Other land","1990","17","Namibia","64544",""
"2","Other land","1990","40","Myanmar","7039",""
"2","Other land","1990","16","Mozambique","20114",""
"2","Other land","1990","57","Morocco","39174",""
"2","Other land","1990","193","Montserrat","5.2",""
"2","Other land","1990","643000290","Montenegro","627",""
"2","Other land","1990","107","Mongolia","139259",""
"2","Other land","1990","7655168","Monaco","0.202",""
"2","Other land","1990","70","Niger","120085",""
"2","Other land","1990","177","Nicaragua","5407",""
"2","Other land","1990","124","New Zealand","16494",""
"2","Other land","1990","115","New Caledonia","618",""
"2","Other land","1990","194","Netherlands Antilles","46.13",""
"2","Other land","1990","140","Netherlands","3043",""
"2","Other land","1990","35","Nepal","8303",""
"2","Other land","1990","5293372","Nauru","2",""
"2","Other land","1990","95","Oman","29645",""
"2","Other land","1990","36","Pakistan","73370",""
"2","Other land","1990","126","Norway","18427",""
"2","Other land","1990","6008","Occupied Palestinian Territory","592.92",""
"2","Other land","1990","643000372","Norfolk Island","3.54",""
"2","Other land","1990","5293394","Northern Mariana Islands","12.391",""
"2","Other land","1990","1","Nigeria","64126",""
"2","Other land","1990","116","Niue","5.4",""
"2","Other land","1990","7661984","Pitcairn","0.2",""
"2","Other land","1990","150","Poland","21561",""
"2","Other land","1990","212","Peru","35712",""
"2","Other land","1990","84","Philippines","20031",""
"2","Other land","1990","118","Papua New Guinea","9289",""
"2","Other land","1990","211","Paraguay","18573",""
"2","Other land","1990","5294032","Palau","7.846",""
"2","Other land","1990","178","Panama","2795",""
"2","Other land","1990","161","Kazakhstan","253499",""
"2","Other land","1990","92","Jordan","8675.5",""
"2","Other land","1990","114","Kiribati","68.85",""
"2","Other land","1990","73","Kenya","24114",""
"2","Other land","1990","191","Jamaica","548.3",""
"2","Other land","1990","137","Italy","20288",""
"2","Other land","1990","643000371","Jersey","10.9",""
"2","Other land","1990","103","Japan","11510",""
"2","Other land","1990","27","Lesotho","2853",""
"2","Other land","1990","94","Lebanon","775",""
"2","Other land","1990","58","Libyan Arab Jamahiriya","175407",""
"2","Other land","1990","78","Liberia","4703",""
"2","Other land","1990","162","Kyrgyzstan","18060.2",""
"2","Other land","1990","93","Kuwait","1778.55",""
"2","Other land","1990","163","Latvia","2916",""
"2","Other land","1990","39","Lao People's Democratic Republic","2294",""
"2","Other land","1990","15","Malawi","5512",""
"2","Other land","1990","83","Malaysia","10479",""
"2","Other land","1990","34","Maldives","29.1",""
"2","Other land","1990","68","Mali","91415",""
"2","Other land","1990","138","Liechtenstein","9",""
"2","Other land","1990","164","Lithuania","4243",""
"2","Other land","1990","131","Luxembourg","170.4",""
"2","Other land","1990","23","Madagascar","23314",""
"2","Other land","1990","24","Mauritius","146.3",""
"2","Other land","1990","7661379","Mayotte","19.346",""
"2","Other land","1990","176","Mexico","103016",""
"2","Other land","1990","4921994","Micronesia (Federated States of)","6.163",""
"2","Other land","1990","139","Malta","31.653",""
"2","Other land","1990","5293301","Marshall Islands","5.364",""
"2","Other land","1990","192","Martinique","56.4",""
"2","Other land","1990","69","Mauritania","99545",""
"2","Other land","1990","112","French Polynesia","311",""
"2","Other land","1990","209","French Guiana","66",""
"2","Other land","1990","133","France","38387",""
"2","Other land","1990","125","Finland","7593",""
"2","Other land","1990","134","Germany","24136",""
"2","Other land","1990","160","Georgia","4116.7",""
"2","Other land","1990","66","Gambia","439",""
"2","Other land","1990","9","Gabon","3767",""
"2","Other land","1990","4103","Greenland","41037.28",""
"2","Other land","1990","135","Greece","6379",""
"2","Other land","1990","7655146","Gibraltar","1",""
"2","Other land","1990","76","Ghana","15306",""
"2","Other land","1990","174","Guatemala","4423",""
"2","Other land","1990","113","Guam","29.12",""
"2","Other land","1990","189","Guadeloupe","91.2",""
"2","Other land","1990","188","Grenada","15.78",""
"2","Other land","1990","67","Guinea-Bissau","303",""
"2","Other land","1990","210","Guyana","900",""
"2","Other land","1990","643000370","Guernsey","7.6",""
"2","Other land","1990","77","Guinea","11458",""
"2","Other land","1990","175","Honduras","2154",""
"2","Other land","1990","149","Hungary","7186",""
"2","Other land","1990","190","Haiti","2640",""
"2","Other land","1990","7657948","Holy See","0.044",""
"2","Other land","1990","82","Indonesia","62612",""
"2","Other land","1990","89","Iran (Islamic Republic of)","146440",""
"2","Other land","1990","127","Iceland","9935.5",""
"2","Other land","1990","33","India","227486",""
"2","Other land","1990","7655849","Isle of Man","53.6",""
"2","Other land","1990","91","Israel","1998",""
"2","Other land","1990","90","Iraq","42674",""
"2","Other land","1990","136","Ireland","6375",""
"2","Other land","1990","184","Cayman Islands","12.9",""
"2","Other land","1990","64","Cape Verde","345.25",""
"2","Other land","1990","65","Chad","102740",""
"2","Other land","1990","6","Central African Republic","28975",""
"2","Other land","1990","102","China","683891.7",""
"2","Other land","1990","216","Chile","44554",""
"2","Other land","1990","22","Comoros","174",""
"2","Other land","1990","207","Colombia","25704",""
"2","Other land","1990","110","Cook Islands","9.1",""
"2","Other land","1990","7","Congo","775",""
"2","Other land","1990","147","Croatia","3465",""
"2","Other land","1990","172","Costa Rica","2527",""
"2","Other land","1990","88","Cyprus","568.04",""
"2","Other land","1990","185","Cuba","8670",""
"2","Other land","1990","75","Côte d'Ivoire","18903",""
"2","Other land","1990","148","Czech Republic","5098",""
"2","Other land","1990","105","Democratic People's Republic of Korea","3840",""
"2","Other land","1990","12","Democratic Republic of the Congo","54829",""
"2","Other land","1990","132","Denmark","3663",""
"2","Other land","1990","72","Djibouti","2092",""
"2","Other land","1990","186","Dominica","24.8",""
"2","Other land","1990","187","Dominican Republic","2431",""
"2","Other land","1990","208","Ecuador","12666",""
"2","Other land","1990","53","Egypt","99481",""
"2","Other land","1990","173","El Salvador","1491",""
"2","Other land","1990","8","Equatorial Guinea","938",""
"2","Other land","1990","62","Eritrea","910",""
"2","Other land","1990","159","Estonia","2149",""
"2","Other land","1990","60","Ethiopia","49867",""
"2","Other land","1990","642354614","Faeroe Islands","139.9",""
"2","Other land","1990","7653870","Falkland Islands","1217",""
"2","Other land","1990","111","Fiji","829",""
"2","Other land","1990","158","Belarus","12477",""
"2","Other land","1990","130","Belgium","2329.7",""
"2","Other land","1990","31","Bangladesh","11254",""
"2","Other land","1990","181","Barbados","33.99",""
"2","Other land","1990","180","Bahamas","450",""
"2","Other land","1990","87","Bahrain","70.684",""
"2","Other land","1990","129","Austria","4351",""
"2","Other land","1990","157","Azerbaijan","7273",""
"2","Other land","1990","7656243","Aruba","17.58",""
"2","Other land","1990","123","Australia","613730",""
"2","Other land","1990","215","Argentina","177776",""
"2","Other land","1990","156","Armenia","2428",""
"2","Other land","1990","7656221","Anguilla","3.6",""
"2","Other land","1990","179","Antigua and Barbuda","18.1",""
"2","Other land","1990","80","Andorra","29",""
"2","Other land","1990","13","Angola","63694",""
"2","Other land","1990","203","Canada","507266",""
"2","Other land","1990","5","Cameroon","10240",""
"2","Other land","1990","38","Cambodia","4373",""
"2","Other land","1990","4","Burundi","1557",""
"2","Other land","1990","63","Burkina Faso","14652",""
"2","Other land","1990","146","Bulgaria","7606",""
"2","Other land","1990","81","Brunei Darussalam","71",""
"2","Other land","1990","183","British Virgin Islands","9.61",""
"2","Other land","1990","206","Brazil","203377",""
"2","Other land","1990","14","Botswana","8164",""
"2","Other land","1990","145","Bosnia and Herzegovina","2410",""
"2","Other land","1990","205","Bolivia (plurinational state of)","43170",""
"2","Other land","1990","32","Bhutan","1099",""
"2","Other land","1990","182","Bermuda","4",""
"2","Other land","1990","55","Benin","2412",""
"2","Other land","1990","171","Belize","619",""
"1","Inland water","2010","169","Ukraine","2417",""
"1","Inland water","2010","100","United Arab Emirates","0",""
"1","Inland water","2010","143","United Kingdom","167",""
"1","Inland water","2010","19","United Republic of Tanzania","6150",""
"1","Inland water","2010","168","Turkmenistan","1817",""
"1","Inland water","2010","7665808","Turks and Caicos Islands","0",""
"1","Inland water","2010","4921972","Tuvalu","0",""
"1","Inland water","2010","56","Uganda","4394",""
"1","Inland water","2010","121","Tonga","3",""
"1","Inland water","2010","199","Trinidad and Tobago","0",""
"1","Inland water","2010","54","Tunisia","825",""
"1","Inland water","2010","99","Turkey","1393",""
"1","Inland water","2010","151","The former Yugoslav Republic of Macedonia","28",""
"1","Inland water","2010","7655420","Timor-Leste","0",""
"1","Inland water","2010","3","Togo","240",""
"1","Inland water","2010","642354615","Tokelau","0",""
"2","Other land","1990","144","Albania","1695",""
"2","Other land","1990","86","Afghanistan","34388",""
"2","Other land","1990","109","American Samoa","1.612",""
"2","Other land","1990","45","Algeria","234444",""
"1","Inland water","2010","101","Yemen","0",""
"1","Inland water","2010","4054","Western Sahara","0",""
"1","Inland water","2010","21","Zimbabwe","391",""
"1","Inland water","2010","20","Zambia","922",""
"1","Inland water","2010","214","Venezuela (Bolivarian Republic of)","3000",""
"1","Inland water","2010","122","Vanuatu","0",""
"1","Inland water","2010","4922016","Wallis and Futuna Islands","0",""
"1","Inland water","2010","79","Viet Nam","1924",""
"1","Inland water","2010","200","United States of America","47011",""
"1","Inland water","2010","202","United States Virgin Islands","0",""
"1","Inland water","2010","170","Uzbekistan","2200",""
"1","Inland water","2010","217","Uruguay","120",""
"1","Inland water","2010","97","Saudi Arabia","0",""
"1","Inland water","2010","71","Senegal","419",""
"1","Inland water","2010","7655310","San Marino","0",""
"1","Inland water","2010","11","Sao Tome and Principe","0",""
"1","Inland water","2010","2","Sierra Leone","12",""
"1","Inland water","2010","85","Singapore","1",""
"1","Inland water","2010","155","Serbia","90",""
"1","Inland water","2010","26","Seychelles","0",""
"1","Inland water","2010","196","Saint Lucia","1",""
"1","Inland water","2010","643000375","Saint Martin (French part)","0.1",""
"1","Inland water","2010","18","Saint Helena","0",""
"1","Inland water","2010","195","Saint Kitts and Nevis","0",""
"1","Inland water","2010","643000373","Saint-Barthélemy","0",""
"1","Inland water","2010","119","Samoa","1",""
"1","Inland water","2010","197","Saint Pierre and Miquelon","1",""
"1","Inland water","2010","198","Saint Vincent and the Grenadines","0",""
"1","Inland water","2010","128","Sweden","3996",""
"1","Inland water","2010","29","Swaziland","16",""
"1","Inland water","2010","643000374","Svalbard and Jan Mayen Islands","40",""
"1","Inland water","2010","213","Suriname","727",""
"1","Inland water","2010","41","Thailand","223",""
"1","Inland water","2010","167","Tajikistan","259",""
"1","Inland water","2010","98","Syrian Arab Republic","140",""
"1","Inland water","2010","142","Switzerland","128",""
"1","Inland water","2010","46","Somalia","1032",""
"1","Inland water","2010","120","Solomon Islands","91",""
"1","Inland water","2010","154","Slovenia","13",""
"1","Inland water","2010","153","Slovakia","93",""
"1","Inland water","2010","74","Sudan","12981",""
"1","Inland water","2010","37","Sri Lanka","98",""
"1","Inland water","2010","50","Spain","618",""
"1","Inland water","2010","28","South Africa","462",""
"1","Inland water","2010","116","Niue","0",""
"1","Inland water","2010","643000372","Norfolk Island","0",""
"1","Inland water","2010","5293394","Northern Mariana Islands","0",""
"1","Inland water","2010","126","Norway","1953",""
"1","Inland water","2010","6008","Occupied Palestinian Territory","19",""
"1","Inland water","2010","95","Oman","0",""
"1","Inland water","2010","36","Pakistan","2522",""
"1","Inland water","2010","5294032","Palau","0",""
"1","Inland water","2010","35","Nepal","418",""
"1","Inland water","2010","140","Netherlands","765",""
"1","Inland water","2010","194","Netherlands Antilles","0",""
"1","Inland water","2010","115","New Caledonia","30",""
"1","Inland water","2010","124","New Zealand","0",""
"1","Inland water","2010","177","Nicaragua","860",""
"1","Inland water","2010","70","Niger","30",""
"1","Inland water","2010","1","Nigeria","1300",""
"1","Inland water","2010","96","Qatar","0",""
"1","Inland water","2010","7665786","Puerto Rico","8",""
"1","Inland water","2010","165","Republic of Moldova","97",""
"1","Inland water","2010","106","Republic of Korea","53",""
"1","Inland water","2010","166","Russian Federation","71685",""
"1","Inland water","2010","152","Romania","841",""
"1","Inland water","2010","25","Réunion","1",""
"1","Inland water","2010","10","Rwanda","167",""
"1","Inland water","2010","118","Papua New Guinea","998",""
"1","Inland water","2010","178","Panama","109",""
"1","Inland water","2010","212","Peru","522",""
"1","Inland water","2010","211","Paraguay","945",""
"1","Inland water","2010","7661984","Pitcairn","0",""
"1","Inland water","2010","84","Philippines","183",""
"1","Inland water","2010","141","Portugal","144",""
"1","Inland water","2010","150","Poland","636",""
"1","Inland water","2010","89","Iran (Islamic Republic of)","11660",""
"1","Inland water","2010","90","Iraq","95",""
"1","Inland water","2010","33","India","31407",""
"1","Inland water","2010","82","Indonesia","9300",""
"1","Inland water","2010","91","Israel","43",""
"1","Inland water","2010","137","Italy","723",""
"1","Inland water","2010","136","Ireland","138",""
"1","Inland water","2010","7655849","Isle of Man","0.103",""
"1","Inland water","2010","643000371","Jersey","0.1",""
"1","Inland water","2010","92","Jordan","54",""
"1","Inland water","2010","191","Jamaica","16",""
"1","Inland water","2010","103","Japan","1341",""
"1","Inland water","2010","114","Kiribati","0",""
"1","Inland water","2010","93","Kuwait","0",""
"1","Inland water","2010","161","Kazakhstan","2520",""
"1","Inland water","2010","73","Kenya","1123",""
"1","Inland water","2010","188","Grenada","0",""
"1","Inland water","2010","4103","Greenland","0",""
"1","Inland water","2010","135","Greece","306",""
"1","Inland water","2010","7655146","Gibraltar","0",""
"1","Inland water","2010","643000370","Guernsey","0",""
"1","Inland water","2010","174","Guatemala","46",""
"1","Inland water","2010","113","Guam","0",""
"1","Inland water","2010","189","Guadeloupe","1.9",""
"1","Inland water","2010","190","Haiti","19",""
"1","Inland water","2010","210","Guyana","1812",""
"1","Inland water","2010","67","Guinea-Bissau","800",""
"1","Inland water","2010","77","Guinea","14",""
"1","Inland water","2010","127","Iceland","275",""
"1","Inland water","2010","149","Hungary","342",""
"1","Inland water","2010","175","Honduras","20",""
"1","Inland water","2010","7657948","Holy See","0",""
"1","Inland water","2010","5293301","Marshall Islands","0",""
"1","Inland water","2010","192","Martinique","4",""
"1","Inland water","2010","69","Mauritania","0",""
"1","Inland water","2010","24","Mauritius","1.3",""
"1","Inland water","2010","7661379","Mayotte","0",""
"1","Inland water","2010","176","Mexico","2043",""
"1","Inland water","2010","4921994","Micronesia (Federated States of)","0.098",""
"1","Inland water","2010","7655168","Monaco","0",""
"1","Inland water","2010","107","Mongolia","0",""
"1","Inland water","2010","643000290","Montenegro","36",""
"1","Inland water","2010","193","Montserrat","0",""
"1","Inland water","2010","57","Morocco","25",""
"1","Inland water","2010","16","Mozambique","1300",""
"1","Inland water","2010","40","Myanmar","1903",""
"1","Inland water","2010","17","Namibia","100",""
"1","Inland water","2010","5293372","Nauru","0",""
"1","Inland water","2010","39","Lao People's Democratic Republic","600",""
"1","Inland water","2010","162","Kyrgyzstan","810",""
"1","Inland water","2010","94","Lebanon","17",""
"1","Inland water","2010","163","Latvia","230",""
"1","Inland water","2010","78","Liberia","1505",""
"1","Inland water","2010","27","Lesotho","0",""
"1","Inland water","2010","138","Liechtenstein","0",""
"1","Inland water","2010","58","Libyan Arab Jamahiriya","0",""
"1","Inland water","2010","131","Luxembourg","0",""
"1","Inland water","2010","164","Lithuania","262",""
"1","Inland water","2010","15","Malawi","2440",""
"1","Inland water","2010","23","Madagascar","550",""
"1","Inland water","2010","34","Maldives","0",""
"1","Inland water","2010","83","Malaysia","119",""
"1","Inland water","2010","139","Malta","0",""
"1","Inland water","2010","68","Mali","2000",""
"1","Inland water","2010","203","Canada","89116",""
"1","Inland water","2010","64","Cape Verde","0",""
"1","Inland water","2010","38","Cambodia","452",""
"1","Inland water","2010","5","Cameroon","273",""
"1","Inland water","2010","63","Burkina Faso","40",""
"1","Inland water","2010","4","Burundi","215",""
"1","Inland water","2010","81","Brunei Darussalam","50",""
"1","Inland water","2010","146","Bulgaria","236",""
"1","Inland water","2010","22","Comoros","0",""
"1","Inland water","2010","7","Congo","50",""
"1","Inland water","2010","102","China","17470",""
"1","Inland water","2010","207","Colombia","3225",""
"1","Inland water","2010","65","Chad","2480",""
"1","Inland water","2010","216","Chile","783",""
"1","Inland water","2010","184","Cayman Islands","0.4",""
"1","Inland water","2010","6","Central African Republic","0",""
"1","Inland water","2010","171","Belize","16",""
"1","Inland water","2010","130","Belgium","25",""
"1","Inland water","2010","158","Belarus","12",""
"1","Inland water","2010","181","Barbados","0",""
"1","Inland water","2010","31","Bangladesh","1383",""
"1","Inland water","2010","87","Bahrain","0",""
"1","Inland water","2010","180","Bahamas","387",""
"1","Inland water","2010","157","Azerbaijan","397.1",""
"1","Inland water","2010","183","British Virgin Islands","0",""
"1","Inland water","2010","206","Brazil","18975",""
"1","Inland water","2010","14","Botswana","1500",""
"1","Inland water","2010","145","Bosnia and Herzegovina","1",""
"1","Inland water","2010","205","Bolivia (plurinational state of)","1420",""
"1","Inland water","2010","32","Bhutan","0",""
"1","Inland water","2010","182","Bermuda","0",""
"1","Inland water","2010","55","Benin","200",""
"1","Inland water","2010","642354614","Faeroe Islands","0",""
"1","Inland water","2010","7653870","Falkland Islands","0",""
"1","Inland water","2010","111","Fiji","0",""
"1","Inland water","2010","125","Finland","3433",""
"1","Inland water","2010","8","Equatorial Guinea","0",""
"1","Inland water","2010","62","Eritrea","1660",""
"1","Inland water","2010","159","Estonia","284",""
"1","Inland water","2010","60","Ethiopia","799",""
"1","Inland water","2010","66","Gambia","130",""
"1","Inland water","2010","160","Georgia","21",""
"1","Inland water","2010","134","Germany","828",""
"1","Inland water","2010","76","Ghana","1100",""
"1","Inland water","2010","133","France","140",""
"1","Inland water","2010","209","French Guiana","176",""
"1","Inland water","2010","112","French Polynesia","34",""
"1","Inland water","2010","9","Gabon","1000",""
"1","Inland water","2010","148","Czech Republic","161",""
"1","Inland water","2010","88","Cyprus","1",""
"1","Inland water","2010","105","Democratic People's Republic of Korea","13",""
"1","Inland water","2010","75","Côte d'Ivoire","446",""
"1","Inland water","2010","172","Costa Rica","4",""
"1","Inland water","2010","110","Cook Islands","0",""
"1","Inland water","2010","185","Cuba","104",""
"1","Inland water","2010","147","Croatia","62",""
"1","Inland water","2010","208","Ecuador","672",""
"1","Inland water","2010","187","Dominican Republic","35",""
"1","Inland water","2010","173","El Salvador","32",""
"1","Inland water","2010","53","Egypt","600",""
"1","Inland water","2010","132","Denmark","67",""
"1","Inland water","2010","12","Democratic Republic of the Congo","7781",""
"1","Inland water","2010","186","Dominica","0",""
"1","Inland water","2010","72","Djibouti","2",""
"1","Inland water","2005","121","Tonga","3",""
"1","Inland water","2005","642354615","Tokelau","0",""
"1","Inland water","2005","3","Togo","240",""
"1","Inland water","2005","7655420","Timor-Leste","0",""
"1","Inland water","2005","168","Turkmenistan","1817",""
"1","Inland water","2005","99","Turkey","1393",""
"1","Inland water","2005","54","Tunisia","825",""
"1","Inland water","2005","199","Trinidad and Tobago","0",""
"1","Inland water","2005","142","Switzerland","128",""
"1","Inland water","2005","128","Sweden","3996",""
"1","Inland water","2005","29","Swaziland","16",""
"1","Inland water","2005","643000374","Svalbard and Jan Mayen Islands","40",""
"1","Inland water","2005","151","The former Yugoslav Republic of Macedonia","28",""
"1","Inland water","2005","41","Thailand","223",""
"1","Inland water","2005","167","Tajikistan","259",""
"1","Inland water","2005","98","Syrian Arab Republic","140",""
"1","Inland water","2005","46","Somalia","1032",""
"1","Inland water","2005","28","South Africa","462",""
"1","Inland water","2005","154","Slovenia","13",""
"1","Inland water","2005","120","Solomon Islands","91",""
"1","Inland water","2005","74","Sudan","12981",""
"1","Inland water","2005","213","Suriname","727",""
"1","Inland water","2005","50","Spain","618",""
"1","Inland water","2005","37","Sri Lanka","98",""
"1","Inland water","2005","71","Senegal","419",""
"1","Inland water","2005","155","Serbia","90",""
"1","Inland water","2005","11","Sao Tome and Principe","0",""
"1","Inland water","2005","97","Saudi Arabia","0",""
"1","Inland water","2005","85","Singapore","1",""
"1","Inland water","2005","153","Slovakia","93",""
"1","Inland water","2005","26","Seychelles","0",""
"1","Inland water","2005","2","Sierra Leone","12",""
"1","Inland water","2010","7656221","Anguilla","0",""
"1","Inland water","2010","13","Angola","0",""
"1","Inland water","2010","215","Argentina","4371",""
"1","Inland water","2010","179","Antigua and Barbuda","0",""
"1","Inland water","2010","7656243","Aruba","0",""
"1","Inland water","2010","156","Armenia","160",""
"1","Inland water","2010","129","Austria","142",""
"1","Inland water","2010","123","Australia","5892",""
"1","Inland water","2005","20","Zambia","922",""
"1","Inland water","2005","101","Yemen","0",""
"1","Inland water","2010","86","Afghanistan","0",""
"1","Inland water","2005","21","Zimbabwe","391",""
"1","Inland water","2010","45","Algeria","0",""
"1","Inland water","2010","144","Albania","135",""
"1","Inland water","2010","80","Andorra","0",""
"1","Inland water","2010","109","American Samoa","0",""
"1","Inland water","2005","200","United States of America","47011",""
"1","Inland water","2005","217","Uruguay","120",""
"1","Inland water","2005","170","Uzbekistan","2200",""
"1","Inland water","2005","122","Vanuatu","0",""
"1","Inland water","2005","214","Venezuela (Bolivarian Republic of)","3000",""
"1","Inland water","2005","79","Viet Nam","1924",""
"1","Inland water","2005","4922016","Wallis and Futuna Islands","0",""
"1","Inland water","2005","4054","Western Sahara","0",""
"1","Inland water","2005","7665808","Turks and Caicos Islands","0",""
"1","Inland water","2005","4921972","Tuvalu","0",""
"1","Inland water","2005","56","Uganda","4394",""
"1","Inland water","2005","169","Ukraine","2417",""
"1","Inland water","2005","100","United Arab Emirates","0",""
"1","Inland water","2005","143","United Kingdom","167",""
"1","Inland water","2005","19","United Republic of Tanzania","6150",""
"1","Inland water","2005","202","United States Virgin Islands","0",""
"1","Inland water","2005","116","Niue","0",""
"1","Inland water","2005","1","Nigeria","1300",""
"1","Inland water","2005","70","Niger","30",""
"1","Inland water","2005","177","Nicaragua","860",""
"1","Inland water","2005","124","New Zealand","0",""
"1","Inland water","2005","115","New Caledonia","30",""
"1","Inland water","2005","194","Netherlands Antilles","0",""
"1","Inland water","2005","140","Netherlands","765",""
"1","Inland water","2005","35","Nepal","418",""
"1","Inland water","2005","5293372","Nauru","0",""
"1","Inland water","2005","17","Namibia","100",""
"1","Inland water","2005","40","Myanmar","1903",""
"1","Inland water","2005","16","Mozambique","1300",""
"1","Inland water","2005","57","Morocco","25",""
"1","Inland water","2005","193","Montserrat","0",""
"1","Inland water","2005","643000290","Montenegro","36",""
"1","Inland water","2005","7655168","Monaco","0",""
"1","Inland water","2005","107","Mongolia","0",""
"1","Inland water","2005","176","Mexico","2043",""
"1","Inland water","2005","4921994","Micronesia (Federated States of)","0.137",""
"1","Inland water","2005","24","Mauritius","1.3",""
"1","Inland water","2005","7661379","Mayotte","0",""
"1","Inland water","2005","192","Martinique","4",""
"1","Inland water","2005","69","Mauritania","0",""
"1","Inland water","2005","139","Malta","0",""
"1","Inland water","2005","5293301","Marshall Islands","0",""
"1","Inland water","2005","34","Maldives","0",""
"1","Inland water","2005","68","Mali","2000",""
"1","Inland water","2005","15","Malawi","2440",""
"1","Inland water","2005","83","Malaysia","119",""
"1","Inland water","2005","131","Luxembourg","0",""
"1","Inland water","2005","23","Madagascar","550",""
"1","Inland water","2005","643000373","Saint-Barthélemy","0",""
"1","Inland water","2005","198","Saint Vincent and the Grenadines","0",""
"1","Inland water","2005","7655310","San Marino","0",""
"1","Inland water","2005","119","Samoa","1",""
"1","Inland water","2005","196","Saint Lucia","1",""
"1","Inland water","2005","195","Saint Kitts and Nevis","0",""
