"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","1","Total growing stock","2000","4054","Western Sahara","26",""
"0","Forest","1","Total growing stock","2005","144","Albania","74.4",""
"0","Forest","1","Total growing stock","2005","45","Algeria","117",""
"0","Forest","1","Total growing stock","2000","21","Zimbabwe","721",""
"0","Forest","1","Total growing stock","2005","86","Afghanistan","21.1",""
"0","Forest","1","Total growing stock","2000","100","United Arab Emirates","15.166",""
"0","Forest","1","Total growing stock","2000","143","United Kingdom","309",""
"0","Forest","1","Total growing stock","2000","56","Uganda","168.1",""
"0","Forest","1","Total growing stock","2000","169","Ukraine","1884",""
"0","Forest","1","Total growing stock","2000","200","United States of America","40993",""
"0","Forest","1","Total growing stock","2000","170","Uzbekistan","18.53",""
"0","Forest","1","Total growing stock","2000","19","United Republic of Tanzania","1386",""
"0","Forest","1","Total growing stock","2000","202","United States Virgin Islands","0.359",""
"0","Forest","1","Total growing stock","2005","171","Belize","234",""
"0","Forest","1","Total growing stock","2005","130","Belgium","164.1",""
"0","Forest","1","Total growing stock","2005","32","Bhutan","621",""
"0","Forest","1","Total growing stock","2005","55","Benin","169.7",""
"0","Forest","1","Total growing stock","2005","145","Bosnia and Herzegovina","358",""
"0","Forest","1","Total growing stock","2005","205","Bolivia (plurinational state of)","4357",""
"0","Forest","1","Total growing stock","2005","206","Brazil","129655.33",""
"0","Forest","1","Total growing stock","2005","14","Botswana","770",""
"0","Forest","1","Total growing stock","2005","13","Angola","2291",""
"0","Forest","1","Total growing stock","2005","109","American Samoa","1.859943",""
"0","Forest","1","Total growing stock","2005","156","Armenia","35.5",""
"0","Forest","1","Total growing stock","2005","215","Argentina","2942",""
"0","Forest","1","Total growing stock","2005","157","Azerbaijan","127",""
"0","Forest","1","Total growing stock","2005","129","Austria","1159",""
"0","Forest","1","Total growing stock","2005","158","Belarus","1434.8",""
"0","Forest","1","Total growing stock","2005","31","Bangladesh","70.28",""
"0","Forest","1","Total growing stock","2005","6","Central African Republic","3801",""
"0","Forest","1","Total growing stock","2005","65","Chad","218",""
"0","Forest","1","Total growing stock","2005","216","Chile","2973.9",""
"0","Forest","1","Total growing stock","2005","102","China","13585.4",""
"0","Forest","1","Total growing stock","2005","207","Colombia","9057",""
"0","Forest","1","Total growing stock","2005","22","Comoros","1.3",""
"0","Forest","1","Total growing stock","2005","7","Congo","4551",""
"0","Forest","1","Total growing stock","2005","172","Costa Rica","260",""
"0","Forest","1","Total growing stock","2005","81","Brunei Darussalam","74.59",""
"0","Forest","1","Total growing stock","2005","146","Bulgaria","591",""
"0","Forest","1","Total growing stock","2005","63","Burkina Faso","250",""
"0","Forest","1","Total growing stock","2005","4","Burundi","21.6",""
"0","Forest","1","Total growing stock","2005","38","Cambodia","1025",""
"0","Forest","1","Total growing stock","2005","5","Cameroon","6480",""
"0","Forest","1","Total growing stock","2005","203","Canada","32983",""
"0","Forest","1","Total growing stock","2005","64","Cape Verde","12",""
"0","Forest","1","Total growing stock","1990","167","Tajikistan","5.7",""
"0","Forest","1","Total growing stock","1990","142","Switzerland","392",""
"0","Forest","1","Total growing stock","1990","151","The former Yugoslav Republic of Macedonia","76.29",""
"0","Forest","1","Total growing stock","1990","41","Thailand","807",""
"0","Forest","1","Total growing stock","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","1","Total growing stock","1990","213","Suriname","3393",""
"0","Forest","1","Total growing stock","1990","128","Sweden","2791.2",""
"0","Forest","1","Total growing stock","1990","29","Swaziland","19.7",""
"0","Forest","1","Total growing stock","1990","168","Turkmenistan","13.9",""
"0","Forest","1","Total growing stock","1990","99","Turkey","1273.143",""
"0","Forest","1","Total growing stock","1990","169","Ukraine","1414",""
"0","Forest","1","Total growing stock","1990","56","Uganda","206.2",""
"0","Forest","1","Total growing stock","1990","121","Tonga","1.4",""
"0","Forest","1","Total growing stock","1990","642354615","Tokelau","0",""
"0","Forest","1","Total growing stock","1990","54","Tunisia","17",""
"0","Forest","1","Total growing stock","1990","199","Trinidad and Tobago","25.44",""
"0","Forest","1","Total growing stock","1990","71","Senegal","349",""
"0","Forest","1","Total growing stock","1990","155","Serbia","235",""
"0","Forest","1","Total growing stock","1990","26","Seychelles","3",""
"0","Forest","1","Total growing stock","1990","2","Sierra Leone","124.72",""
"0","Forest","1","Total growing stock","1990","643000373","Saint-Barthélemy","0",""
"0","Forest","1","Total growing stock","1990","7655310","San Marino","0",""
"0","Forest","1","Total growing stock","1990","11","Sao Tome and Principe","4.5",""
"0","Forest","1","Total growing stock","1990","97","Saudi Arabia","8.21",""
"0","Forest","1","Total growing stock","1990","28","South Africa","670",""
"0","Forest","1","Total growing stock","1990","50","Spain","590.5",""
"0","Forest","1","Total growing stock","1990","37","Sri Lanka","56.75",""
"0","Forest","1","Total growing stock","1990","74","Sudan","1062",""
"0","Forest","1","Total growing stock","1990","153","Slovakia","401.6",""
"0","Forest","1","Total growing stock","1990","154","Slovenia","273.2",""
"0","Forest","1","Total growing stock","1990","120","Solomon Islands","218.5",""
"0","Forest","1","Total growing stock","1990","46","Somalia","207",""
"0","Forest","1","Total growing stock","2000","171","Belize","242",""
"0","Forest","1","Total growing stock","2000","130","Belgium","157.4",""
"0","Forest","1","Total growing stock","2000","158","Belarus","1339.2",""
"0","Forest","1","Total growing stock","2000","31","Bangladesh","70.9",""
"0","Forest","1","Total growing stock","2000","157","Azerbaijan","127",""
"0","Forest","1","Total growing stock","2000","129","Austria","1088",""
"0","Forest","1","Total growing stock","2000","156","Armenia","38.1",""
"0","Forest","1","Total growing stock","2000","215","Argentina","2985",""
"0","Forest","1","Total growing stock","2000","146","Bulgaria","526",""
"0","Forest","1","Total growing stock","2000","81","Brunei Darussalam","76.92",""
"0","Forest","1","Total growing stock","2000","206","Brazil","131380.42",""
"0","Forest","1","Total growing stock","2000","14","Botswana","780",""
"0","Forest","1","Total growing stock","2000","145","Bosnia and Herzegovina","358",""
"0","Forest","1","Total growing stock","2000","205","Bolivia (plurinational state of)","4457",""
"0","Forest","1","Total growing stock","2000","32","Bhutan","592",""
"0","Forest","1","Total growing stock","2000","55","Benin","178.5",""
"0","Forest","1","Total growing stock","1990","79","Viet Nam","658",""
"0","Forest","1","Total growing stock","1990","4054","Western Sahara","26",""
"0","Forest","1","Total growing stock","1990","200","United States of America","38832",""
"0","Forest","1","Total growing stock","1990","170","Uzbekistan","10.36",""
"0","Forest","1","Total growing stock","1990","19","United Republic of Tanzania","1535",""
"0","Forest","1","Total growing stock","1990","202","United States Virgin Islands","0.387",""
"0","Forest","1","Total growing stock","1990","100","United Arab Emirates","11.981",""
"0","Forest","1","Total growing stock","1990","143","United Kingdom","282",""
"0","Forest","1","Total growing stock","2000","109","American Samoa","1.877511",""
"0","Forest","1","Total growing stock","2000","13","Angola","2315",""
"0","Forest","1","Total growing stock","2000","144","Albania","75.8",""
"0","Forest","1","Total growing stock","2000","45","Algeria","121",""
"0","Forest","1","Total growing stock","1990","21","Zimbabwe","846",""
"0","Forest","1","Total growing stock","2000","86","Afghanistan","21.1",""
"0","Forest","1","Total growing stock","1990","101","Yemen","5.05",""
"0","Forest","1","Total growing stock","1990","20","Zambia","2940.96",""
"0","Forest","1","Total growing stock","2000","148","Czech Republic","698.8",""
"0","Forest","1","Total growing stock","2000","88","Cyprus","7.93",""
"0","Forest","1","Total growing stock","2000","105","Democratic People's Republic of Korea","436",""
"0","Forest","1","Total growing stock","2000","75","Côte d'Ivoire","2618",""
"0","Forest","1","Total growing stock","2000","132","Denmark","74.3",""
"0","Forest","1","Total growing stock","2000","12","Democratic Republic of the Congo","36189",""
"0","Forest","1","Total growing stock","2000","187","Dominican Republic","122.3",""
"0","Forest","1","Total growing stock","2000","72","Djibouti","0.179",""
"0","Forest","1","Total growing stock","2000","8","Equatorial Guinea","287",""
"0","Forest","1","Total growing stock","2000","53","Egypt","7.08",""
"0","Forest","1","Total growing stock","2000","60","Ethiopia","305.8",""
"0","Forest","1","Total growing stock","2000","159","Estonia","458.3",""
"0","Forest","1","Total growing stock","2000","125","Finland","2082.112",""
"0","Forest","1","Total growing stock","2000","7653870","Falkland Islands","0",""
"0","Forest","1","Total growing stock","2000","209","French Guiana","2839",""
"0","Forest","1","Total growing stock","2000","133","France","2254",""
"0","Forest","1","Total growing stock","2000","63","Burkina Faso","262",""
"0","Forest","1","Total growing stock","2000","4","Burundi","23.6",""
"0","Forest","1","Total growing stock","2000","38","Cambodia","1109",""
"0","Forest","1","Total growing stock","2000","5","Cameroon","6819",""
"0","Forest","1","Total growing stock","2000","203","Canada","32983",""
"0","Forest","1","Total growing stock","2000","64","Cape Verde","11.8",""
"0","Forest","1","Total growing stock","2000","6","Central African Republic","3825",""
"0","Forest","1","Total growing stock","2000","65","Chad","225",""
"0","Forest","1","Total growing stock","2000","216","Chile","2951.9",""
"0","Forest","1","Total growing stock","2000","102","China","12348.3",""
"0","Forest","1","Total growing stock","2000","207","Colombia","9132",""
"0","Forest","1","Total growing stock","2000","22","Comoros","2.11",""
"0","Forest","1","Total growing stock","2000","7","Congo","4568",""
"0","Forest","1","Total growing stock","2000","172","Costa Rica","248",""
"0","Forest","1","Total growing stock","2000","147","Croatia","360.12",""
"0","Forest","1","Total growing stock","2000","185","Cuba","205",""
"0","Forest","1","Total growing stock","2000","33","India","4662",""
"0","Forest","1","Total growing stock","2000","127","Iceland","0.31",""
"0","Forest","1","Total growing stock","2000","149","Hungary","325.165",""
"0","Forest","1","Total growing stock","2000","175","Honduras","775",""
"0","Forest","1","Total growing stock","2000","91","Israel","5.6",""
"0","Forest","1","Total growing stock","2000","136","Ireland","69.6",""
"0","Forest","1","Total growing stock","2000","89","Iran (Islamic Republic of)","517",""
"0","Forest","1","Total growing stock","2000","82","Indonesia","13229",""
"0","Forest","1","Total growing stock","2000","92","Jordan","2.925",""
"0","Forest","1","Total growing stock","2000","103","Japan","3853",""
"0","Forest","1","Total growing stock","2000","191","Jamaica","52.4",""
"0","Forest","1","Total growing stock","2000","137","Italy","1154.9",""
"0","Forest","1","Total growing stock","2000","39","Lao People's Democratic Republic","980",""
"0","Forest","1","Total growing stock","2000","162","Kyrgyzstan","27.26",""
"0","Forest","1","Total growing stock","2000","73","Kenya","663.5",""
"0","Forest","1","Total growing stock","2000","161","Kazakhstan","363.46",""
"0","Forest","1","Total growing stock","2000","160","Georgia","445.4",""
"0","Forest","1","Total growing stock","2000","134","Germany","3381",""
"0","Forest","1","Total growing stock","2000","9","Gabon","4895",""
"0","Forest","1","Total growing stock","2000","66","Gambia","17.3",""
"0","Forest","1","Total growing stock","2000","135","Greece","170",""
"0","Forest","1","Total growing stock","2000","188","Grenada","0.934",""
"0","Forest","1","Total growing stock","2000","76","Ghana","352",""
"0","Forest","1","Total growing stock","2000","7655146","Gibraltar","0",""
"0","Forest","1","Total growing stock","2000","174","Guatemala","686",""
"0","Forest","1","Total growing stock","2000","77","Guinea","534",""
"0","Forest","1","Total growing stock","2000","189","Guadeloupe","26.8",""
"0","Forest","1","Total growing stock","2000","113","Guam","1.66617",""
"0","Forest","1","Total growing stock","2000","190","Haiti","7.07",""
"0","Forest","1","Total growing stock","2000","7657948","Holy See","0",""
"0","Forest","1","Total growing stock","2000","67","Guinea-Bissau","64",""
"0","Forest","1","Total growing stock","2000","210","Guyana","2206",""
"0","Forest","1","Total growing stock","1990","7","Congo","4603",""
"0","Forest","1","Total growing stock","1990","172","Costa Rica","267",""
"0","Forest","1","Total growing stock","1990","147","Croatia","310.34",""
"0","Forest","1","Total growing stock","1990","185","Cuba","130",""
"0","Forest","1","Total growing stock","1990","216","Chile","2874.7",""
"0","Forest","1","Total growing stock","1990","102","China","10482.7",""
"0","Forest","1","Total growing stock","1990","207","Colombia","9282",""
"0","Forest","1","Total growing stock","1990","22","Comoros","2.98",""
"0","Forest","1","Total growing stock","1990","203","Canada","32983",""
"0","Forest","1","Total growing stock","1990","64","Cape Verde","8.3",""
"0","Forest","1","Total growing stock","1990","6","Central African Republic","3875",""
"0","Forest","1","Total growing stock","1990","65","Chad","240",""
"0","Forest","1","Total growing stock","1990","63","Burkina Faso","288",""
"0","Forest","1","Total growing stock","1990","4","Burundi","28.8",""
"0","Forest","1","Total growing stock","1990","38","Cambodia","1257",""
"0","Forest","1","Total growing stock","1990","5","Cameroon","7497",""
"0","Forest","1","Total growing stock","1990","206","Brazil","136989.11",""
"0","Forest","1","Total growing stock","1990","14","Botswana","799",""
"0","Forest","1","Total growing stock","1990","146","Bulgaria","405",""
"0","Forest","1","Total growing stock","1990","81","Brunei Darussalam","81.58",""
"0","Forest","1","Total growing stock","1990","32","Bhutan","535",""
"0","Forest","1","Total growing stock","1990","55","Benin","203.2",""
"0","Forest","1","Total growing stock","1990","145","Bosnia and Herzegovina","291",""
"0","Forest","1","Total growing stock","1990","205","Bolivia (plurinational state of)","4658",""
"0","Forest","1","Total growing stock","1990","158","Belarus","1093.2",""
"0","Forest","1","Total growing stock","1990","31","Bangladesh","72.16",""
"0","Forest","1","Total growing stock","1990","171","Belize","257",""
"0","Forest","1","Total growing stock","1990","130","Belgium","128",""
"0","Forest","1","Total growing stock","1990","156","Armenia","43.3",""
"0","Forest","1","Total growing stock","1990","215","Argentina","3081",""
"0","Forest","1","Total growing stock","1990","157","Azerbaijan","127",""
"0","Forest","1","Total growing stock","1990","129","Austria","947",""
"0","Forest","1","Total growing stock","1990","7657948","Holy See","0",""
"0","Forest","1","Total growing stock","1990","175","Honduras","986",""
"0","Forest","1","Total growing stock","1990","210","Guyana","2206",""
"0","Forest","1","Total growing stock","1990","190","Haiti","7.51",""
"0","Forest","1","Total growing stock","1990","77","Guinea","562",""
"0","Forest","1","Total growing stock","1990","67","Guinea-Bissau","67",""
"0","Forest","1","Total growing stock","1990","113","Guam","1.66617",""
"0","Forest","1","Total growing stock","1990","174","Guatemala","774",""
"0","Forest","1","Total growing stock","1990","188","Grenada","0.934",""
"0","Forest","1","Total growing stock","1990","189","Guadeloupe","27.6",""
"0","Forest","1","Total growing stock","1990","7655146","Gibraltar","0",""
"0","Forest","1","Total growing stock","1990","135","Greece","156",""
"0","Forest","1","Total growing stock","1990","134","Germany","2815",""
"0","Forest","1","Total growing stock","1990","76","Ghana","423",""
"0","Forest","1","Total growing stock","1990","66","Gambia","16.5",""
"0","Forest","1","Total growing stock","1990","160","Georgia","419.9",""
"0","Forest","1","Total growing stock","1990","9","Gabon","4895",""
"0","Forest","1","Total growing stock","1990","209","French Guiana","2866",""
"0","Forest","1","Total growing stock","1990","133","France","2077",""
"0","Forest","1","Total growing stock","1990","125","Finland","1877.893",""
"0","Forest","1","Total growing stock","1990","7653870","Falkland Islands","0",""
"0","Forest","1","Total growing stock","1990","60","Ethiopia","347.9",""
"0","Forest","1","Total growing stock","1990","8","Equatorial Guinea","306",""
"0","Forest","1","Total growing stock","1990","53","Egypt","5.28",""
"0","Forest","1","Total growing stock","1990","187","Dominican Republic","122.3",""
"0","Forest","1","Total growing stock","1990","72","Djibouti","0.179",""
"0","Forest","1","Total growing stock","1990","132","Denmark","64.9",""
"0","Forest","1","Total growing stock","1990","12","Democratic Republic of the Congo","36906",""
"0","Forest","1","Total growing stock","1990","105","Democratic People's Republic of Korea","504",""
"0","Forest","1","Total growing stock","1990","75","Côte d'Ivoire","2588",""
"0","Forest","1","Total growing stock","1990","148","Czech Republic","625.2",""
"0","Forest","1","Total growing stock","1990","88","Cyprus","7.405",""
"0","Forest","1","Total growing stock","1990","83","Malaysia","5097",""
"0","Forest","1","Total growing stock","1990","68","Mali","277.708",""
"0","Forest","1","Total growing stock","1990","139","Malta","0.08",""
"0","Forest","1","Total growing stock","1990","5293301","Marshall Islands","2.053",""
"0","Forest","1","Total growing stock","1990","69","Mauritania","8.3",""
"0","Forest","1","Total growing stock","1990","24","Mauritius","3.19",""
"0","Forest","1","Total growing stock","1990","176","Mexico","3098",""
"0","Forest","1","Total growing stock","1990","4921994","Micronesia (Federated States of)","17.31",""
"0","Forest","1","Total growing stock","1990","27","Lesotho","2.6",""
"0","Forest","1","Total growing stock","1990","78","Liberia","778.78",""
"0","Forest","1","Total growing stock","1990","58","Libyan Arab Jamahiriya","7.865",""
"0","Forest","1","Total growing stock","1990","138","Liechtenstein","1.65",""
"0","Forest","1","Total growing stock","1990","164","Lithuania","413",""
"0","Forest","1","Total growing stock","1990","131","Luxembourg","20.38",""
"0","Forest","1","Total growing stock","1990","23","Madagascar","2347",""
"0","Forest","1","Total growing stock","1990","15","Malawi","427",""
"0","Forest","1","Total growing stock","1990","103","Japan","3111",""
"0","Forest","1","Total growing stock","1990","191","Jamaica","52.98",""
"0","Forest","1","Total growing stock","1990","161","Kazakhstan","365.61",""
"0","Forest","1","Total growing stock","1990","92","Jordan","2.925",""
"0","Forest","1","Total growing stock","1990","162","Kyrgyzstan","21.89",""
"0","Forest","1","Total growing stock","1990","73","Kenya","693.3",""
"0","Forest","1","Total growing stock","1990","163","Latvia","451",""
"0","Forest","1","Total growing stock","1990","39","Lao People's Democratic Republic","1026",""
"0","Forest","1","Total growing stock","1990","127","Iceland","0.23",""
"0","Forest","1","Total growing stock","1990","149","Hungary","288.007",""
"0","Forest","1","Total growing stock","1990","82","Indonesia","14233",""
"0","Forest","1","Total growing stock","1990","33","India","4363",""
"0","Forest","1","Total growing stock","1990","136","Ireland","61.5",""
"0","Forest","1","Total growing stock","1990","89","Iran (Islamic Republic of)","516",""
"0","Forest","1","Total growing stock","1990","137","Italy","925.9",""
"0","Forest","1","Total growing stock","1990","91","Israel","5.9",""
"0","Forest","1","Total growing stock","1990","106","Republic of Korea","248",""
"0","Forest","1","Total growing stock","1990","165","Republic of Moldova","36.7",""
"0","Forest","1","Total growing stock","1990","7665786","Puerto Rico","9.729",""
"0","Forest","1","Total growing stock","1990","96","Qatar","0",""
"0","Forest","1","Total growing stock","1990","10","Rwanda","70",""
"0","Forest","1","Total growing stock","1990","25","Réunion","17",""
"0","Forest","1","Total growing stock","1990","152","Romania","1347.5",""
"0","Forest","1","Total growing stock","1990","166","Russian Federation","80039.64",""
"0","Forest","1","Total growing stock","1990","178","Panama","774",""
"0","Forest","1","Total growing stock","1990","118","Papua New Guinea","2998.6",""
"0","Forest","1","Total growing stock","1990","36","Pakistan","261",""
"0","Forest","1","Total growing stock","1990","5294032","Palau","7.248",""
"0","Forest","1","Total growing stock","1990","150","Poland","1485",""
"0","Forest","1","Total growing stock","1990","141","Portugal","203",""
"0","Forest","1","Total growing stock","1990","212","Peru","8419",""
"0","Forest","1","Total growing stock","1990","84","Philippines","1235.4",""
"0","Forest","1","Total growing stock","1990","177","Nicaragua","668.3",""
"0","Forest","1","Total growing stock","1990","115","New Caledonia","53.4",""
"0","Forest","1","Total growing stock","1990","140","Netherlands","52",""
"0","Forest","1","Total growing stock","1990","35","Nepal","856",""
"0","Forest","1","Total growing stock","1990","126","Norway","701",""
"0","Forest","1","Total growing stock","1990","5293394","Northern Mariana Islands","1.616",""
"0","Forest","1","Total growing stock","1990","1","Nigeria","2061",""
"0","Forest","1","Total growing stock","1990","70","Niger","20",""
"0","Forest","1","Total growing stock","1990","57","Morocco","162",""
"0","Forest","1","Total growing stock","1990","643000290","Montenegro","72",""
"0","Forest","1","Total growing stock","1990","107","Mongolia","1641",""
"0","Forest","1","Total growing stock","1990","7655168","Monaco","0",""
"0","Forest","1","Total growing stock","1990","5293372","Nauru","0",""
"0","Forest","1","Total growing stock","1990","17","Namibia","211",""
"0","Forest","1","Total growing stock","1990","40","Myanmar","1765",""
"0","Forest","1","Total growing stock","1990","16","Mozambique","1575",""
"0","Forest","0","Commercial","2010","7","Congo","1362",""
"0","Forest","0","Commercial","2010","147","Croatia","409.9",""
"0","Forest","0","Commercial","2010","185","Cuba","258",""
"0","Forest","0","Commercial","2010","88","Cyprus","7.879",""
"0","Forest","0","Commercial","2010","148","Czech Republic","769.3",""
"0","Forest","0","Commercial","2010","132","Denmark","108.4",""
"0","Forest","0","Commercial","2010","53","Egypt","0",""
"0","Forest","0","Commercial","2010","159","Estonia","449.4",""
"0","Forest","0","Commercial","2010","60","Ethiopia","65.9",""
"0","Forest","0","Commercial","2010","7653870","Falkland Islands","0",""
"0","Forest","0","Commercial","2010","125","Finland","2150.21",""
"0","Forest","0","Commercial","2010","133","France","2584",""
"0","Forest","0","Commercial","2010","9","Gabon","400",""
"0","Forest","0","Commercial","2010","7655146","Gibraltar","0",""
"0","Forest","0","Commercial","2010","189","Guadeloupe","0.8",""
"0","Forest","0","Commercial","2010","174","Guatemala","101",""
"0","Forest","0","Commercial","2010","7657948","Holy See","0",""
"0","Forest","0","Commercial","2010","67","Guinea-Bissau","21",""
"0","Forest","0","Commercial","2010","33","India","1433",""
"0","Forest","0","Commercial","2010","149","Hungary","339.042",""
"0","Forest","0","Commercial","2010","91","Israel","0.2",""
"0","Forest","0","Commercial","2010","136","Ireland","72.7",""
"0","Forest","0","Commercial","2010","191","Jamaica","0.98",""
"0","Forest","0","Commercial","2010","137","Italy","1384",""
"0","Forest","0","Commercial","2010","161","Kazakhstan","0",""
"0","Forest","0","Commercial","2010","92","Jordan","0",""
"0","Forest","0","Commercial","2010","162","Kyrgyzstan","0",""
"0","Forest","0","Commercial","2010","73","Kenya","59.5",""
"0","Forest","0","Commercial","2010","94","Lebanon","1.458",""
"0","Forest","0","Commercial","2010","163","Latvia","633",""
"0","Forest","0","Commercial","2010","164","Lithuania","469.8",""
"0","Forest","0","Commercial","2010","58","Libyan Arab Jamahiriya","0",""
"0","Forest","0","Commercial","2005","100","United Arab Emirates","0",""
"0","Forest","0","Commercial","2005","143","United Kingdom","340",""
"0","Forest","0","Commercial","2005","56","Uganda","2.6",""
"0","Forest","0","Commercial","2005","169","Ukraine","2004",""
"0","Forest","0","Commercial","2005","170","Uzbekistan","0.034",""
"0","Forest","0","Commercial","2005","79","Viet Nam","267",""
"0","Forest","0","Commercial","2005","200","United States of America","40319",""
"0","Forest","0","Commercial","2005","217","Uruguay","7.65",""
"0","Forest","0","Commercial","2005","21","Zimbabwe","10.32",""
"0","Forest","0","Commercial","2010","144","Albania","75",""
"0","Forest","0","Commercial","2005","101","Yemen","0",""
"0","Forest","0","Commercial","2005","20","Zambia","342.05",""
"0","Forest","0","Commercial","2010","215","Argentina","2008",""
"0","Forest","0","Commercial","2010","129","Austria","1135",""
"0","Forest","0","Commercial","2010","45","Algeria","114",""
"0","Forest","0","Commercial","2010","13","Angola","261",""
"0","Forest","0","Commercial","2010","55","Benin","108.4",""
"0","Forest","0","Commercial","2010","130","Belgium","167.9",""
"0","Forest","0","Commercial","2010","158","Belarus","1579",""
"0","Forest","0","Commercial","2010","31","Bangladesh","43",""
"0","Forest","0","Commercial","2010","81","Brunei Darussalam","60.51",""
"0","Forest","0","Commercial","2010","206","Brazil","43713.94",""
"0","Forest","0","Commercial","2010","145","Bosnia and Herzegovina","358",""
"0","Forest","0","Commercial","2010","32","Bhutan","260",""
"0","Forest","0","Commercial","2010","6","Central African Republic","1048",""
"0","Forest","0","Commercial","2010","64","Cape Verde","12.3",""
"0","Forest","0","Commercial","2010","5","Cameroon","1076",""
"0","Forest","0","Commercial","2010","146","Bulgaria","656",""
"0","Forest","0","Commercial","2010","22","Comoros","0.64",""
"0","Forest","0","Commercial","2010","102","China","4552",""
"0","Forest","0","Commercial","2010","216","Chile","1887",""
"0","Forest","0","Commercial","2010","65","Chad","81",""
"0","Forest","0","Commercial","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","0","Commercial","2010","29","Swaziland","10.7",""
"0","Forest","0","Commercial","2010","128","Sweden","3358",""
"0","Forest","0","Commercial","2010","142","Switzerland","428",""
"0","Forest","0","Commercial","2010","154","Slovenia","415.7",""
"0","Forest","0","Commercial","2010","120","Solomon Islands","106.7",""
"0","Forest","0","Commercial","2010","28","South Africa","242",""
"0","Forest","0","Commercial","2010","50","Spain","872.96",""
"0","Forest","0","Commercial","2010","199","Trinidad and Tobago","20.65",""
"0","Forest","0","Commercial","2010","54","Tunisia","0.598",""
"0","Forest","0","Commercial","2010","99","Turkey","1084.691",""
"0","Forest","0","Commercial","2010","168","Turkmenistan","0",""
"0","Forest","0","Commercial","2010","167","Tajikistan","0",""
"0","Forest","0","Commercial","2010","151","The former Yugoslav Republic of Macedonia","76.41",""
"0","Forest","0","Commercial","2010","642354615","Tokelau","0",""
"0","Forest","0","Commercial","2010","121","Tonga","0.6",""
"0","Forest","0","Commercial","2010","217","Uruguay","9.78",""
"0","Forest","0","Commercial","2010","200","United States of America","43092",""
"0","Forest","0","Commercial","2010","79","Viet Nam","277",""
"0","Forest","0","Commercial","2010","170","Uzbekistan","0.03",""
"0","Forest","0","Commercial","2010","169","Ukraine","2119",""
"0","Forest","0","Commercial","2010","56","Uganda","4.3",""
"0","Forest","0","Commercial","2010","143","United Kingdom","379",""
"0","Forest","0","Commercial","2010","100","United Arab Emirates","0",""
"0","Forest","1","Total growing stock","1990","45","Algeria","127",""
"0","Forest","1","Total growing stock","1990","144","Albania","75.2",""
"0","Forest","1","Total growing stock","1990","13","Angola","2364",""
"0","Forest","1","Total growing stock","1990","109","American Samoa","1.912647",""
"0","Forest","0","Commercial","2010","20","Zambia","336.38",""
"0","Forest","0","Commercial","2010","101","Yemen","0",""
"0","Forest","1","Total growing stock","1990","86","Afghanistan","21.1",""
"0","Forest","0","Commercial","2010","21","Zimbabwe","10.32",""
"0","Forest","0","Commercial","2010","57","Morocco","132",""
"0","Forest","0","Commercial","2010","16","Mozambique","204",""
"0","Forest","0","Commercial","2010","24","Mauritius","1.85",""
"0","Forest","0","Commercial","2010","7655168","Monaco","0",""
"0","Forest","0","Commercial","2010","68","Mali","73.95",""
"0","Forest","0","Commercial","2010","192","Martinique","0.47",""
"0","Forest","0","Commercial","2010","131","Luxembourg","25.95",""
"0","Forest","0","Commercial","2010","23","Madagascar","600",""
"0","Forest","0","Commercial","2010","1","Nigeria","165",""
"0","Forest","0","Commercial","2010","126","Norway","987",""
"0","Forest","0","Commercial","2010","177","Nicaragua","79.72",""
"0","Forest","0","Commercial","2010","70","Niger","12",""
"0","Forest","0","Commercial","2010","140","Netherlands","70",""
"0","Forest","0","Commercial","2010","124","New Zealand","518",""
"0","Forest","0","Commercial","2010","40","Myanmar","398",""
"0","Forest","0","Commercial","2010","5293372","Nauru","0",""
"0","Forest","0","Commercial","2010","25","Réunion","0.6",""
"0","Forest","0","Commercial","2010","10","Rwanda","75",""
"0","Forest","0","Commercial","2010","166","Russian Federation","81522.85",""
"0","Forest","0","Commercial","2010","152","Romania","1390.2",""
"0","Forest","0","Commercial","2010","106","Republic of Korea","397",""
"0","Forest","0","Commercial","2010","96","Qatar","0",""
"0","Forest","0","Commercial","2010","141","Portugal","154",""
"0","Forest","0","Commercial","2010","150","Poland","2049",""
"0","Forest","0","Commercial","2010","153","Slovakia","514.1",""
"0","Forest","0","Commercial","2010","2","Sierra Leone","27",""
"0","Forest","0","Commercial","2010","155","Serbia","350",""
"0","Forest","0","Commercial","2010","71","Senegal","237",""
"0","Forest","0","Commercial","2010","97","Saudi Arabia","0",""
"0","Forest","0","Commercial","2010","11","Sao Tome and Principe","4.5",""
"0","Forest","0","Commercial","2010","7655310","San Marino","0",""
"0","Forest","0","Commercial","2010","643000373","Saint-Barthélemy","0",""
"0","Forest","0","Commercial","2005","64","Cape Verde","12",""
"0","Forest","0","Commercial","2005","5","Cameroon","1136",""
"0","Forest","0","Commercial","2005","65","Chad","83",""
"0","Forest","0","Commercial","2005","6","Central African Republic","1055",""
"0","Forest","0","Commercial","2005","102","China","4211.5",""
"0","Forest","0","Commercial","2005","216","Chile","1881",""
"0","Forest","0","Commercial","2005","7","Congo","1365",""
