"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","3","Carbon in litter","1990","7653870","Falkland Islands","0",""
"0","Forest","3","Carbon in litter","1990","7655146","Gibraltar","0",""
"0","Forest","3","Carbon in litter","1990","76","Ghana","15.6",""
"0","Forest","3","Carbon in litter","1990","160","Georgia","53.6",""
"0","Forest","3","Carbon in litter","1990","66","Gambia","0.93",""
"0","Forest","4","Carbon in living biomass","1990","207","Colombia","7032",""
"0","Forest","4","Carbon in living biomass","1990","22","Comoros","1.65",""
"0","Forest","4","Carbon in living biomass","1990","216","Chile","1293.6",""
"0","Forest","4","Carbon in living biomass","1990","102","China","4414.4",""
"0","Forest","4","Carbon in living biomass","1990","6","Central African Republic","2936",""
"0","Forest","4","Carbon in living biomass","1990","65","Chad","722",""
"0","Forest","4","Carbon in living biomass","1990","203","Canada","14283",""
"0","Forest","4","Carbon in living biomass","1990","64","Cape Verde","3.3",""
"0","Forest","4","Carbon in living biomass","1990","75","C?te d'Ivoire","1811",""
"0","Forest","4","Carbon in living biomass","1990","105","Democratic People's Republic of Korea","239",""
"0","Forest","4","Carbon in living biomass","1990","88","Cyprus","2.552",""
"0","Forest","4","Carbon in living biomass","1990","148","Czech Republic","287.3",""
"0","Forest","4","Carbon in living biomass","1990","147","Croatia","189.71",""
"0","Forest","4","Carbon in living biomass","1990","185","Cuba","113",""
"0","Forest","4","Carbon in living biomass","1990","7","Congo","3487",""
"0","Forest","4","Carbon in living biomass","1990","172","Costa Rica","233.4",""
"0","Forest","4","Carbon in living biomass","1990","145","Bosnia and Herzegovina","95.85",""
"0","Forest","4","Carbon in living biomass","1990","205","Bolivia (plurinational state of)","4877",""
"0","Forest","4","Carbon in living biomass","1990","32","Bhutan","296",""
"0","Forest","4","Carbon in living biomass","1990","55","Benin","331.59",""
"0","Forest","4","Carbon in living biomass","1990","171","Belize","195",""
"0","Forest","4","Carbon in living biomass","1990","130","Belgium","50.35",""
"0","Forest","4","Carbon in living biomass","1990","158","Belarus","385.6",""
"0","Forest","4","Carbon in living biomass","1990","31","Bangladesh","83",""
"0","Forest","4","Carbon in living biomass","1990","5","Cameroon","3292",""
"0","Forest","4","Carbon in living biomass","1990","38","Cambodia","609",""
"0","Forest","4","Carbon in living biomass","1990","4","Burundi","25.2",""
"0","Forest","4","Carbon in living biomass","1990","63","Burkina Faso","355",""
"0","Forest","4","Carbon in living biomass","1990","146","Bulgaria","126.6",""
"0","Forest","4","Carbon in living biomass","1990","81","Brunei Darussalam","80.82",""
"0","Forest","4","Carbon in living biomass","1990","206","Brazil","68119",""
"0","Forest","4","Carbon in living biomass","1990","14","Botswana","680",""
"0","Forest","3","Carbon in litter","2010","101","Yemen","1.15",""
"0","Forest","3","Carbon in litter","2010","20","Zambia","103.88",""
"0","Forest","3","Carbon in litter","2010","21","Zimbabwe","33.49",""
"0","Forest","4","Carbon in living biomass","1990","144","Albania","49.2",""
"0","Forest","3","Carbon in litter","2010","19","United Republic of Tanzania","70",""
"0","Forest","3","Carbon in litter","2010","202","United States Virgin Islands","0.034",""
"0","Forest","3","Carbon in litter","2010","200","United States of America","4654",""
"0","Forest","3","Carbon in litter","2010","79","Viet Nam","72",""
"0","Forest","4","Carbon in living biomass","1990","156","Armenia","16.52",""
"0","Forest","4","Carbon in living biomass","1990","123","Australia","6724",""
"0","Forest","4","Carbon in living biomass","1990","129","Austria","339",""
"0","Forest","4","Carbon in living biomass","1990","157","Azerbaijan","54.44",""
"0","Forest","4","Carbon in living biomass","1990","45","Algeria","78",""
"0","Forest","4","Carbon in living biomass","1990","109","American Samoa","2.01593",""
"0","Forest","4","Carbon in living biomass","1990","13","Angola","4573",""
"0","Forest","4","Carbon in living biomass","1990","215","Argentina","3414",""
"0","Forest","3","Carbon in litter","2010","29","Swaziland","1.6",""
"0","Forest","3","Carbon in litter","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","3","Carbon in litter","2010","142","Switzerland","27",""
"0","Forest","3","Carbon in litter","2010","128","Sweden","829",""
"0","Forest","3","Carbon in litter","2010","37","Sri Lanka","3.9",""
"0","Forest","3","Carbon in litter","2010","46","Somalia","14",""
"0","Forest","3","Carbon in litter","2010","213","Suriname","30.9",""
"0","Forest","3","Carbon in litter","2010","74","Sudan","147",""
"0","Forest","3","Carbon in litter","2010","169","Ukraine","50.6",""
"0","Forest","3","Carbon in litter","2010","56","Uganda","6.3",""
"0","Forest","3","Carbon in litter","2010","143","United Kingdom","25",""
"0","Forest","3","Carbon in litter","2010","100","United Arab Emirates","0.67",""
"0","Forest","3","Carbon in litter","2010","199","Trinidad and Tobago","0.49",""
"0","Forest","3","Carbon in litter","2010","642354615","Tokelau","0",""
"0","Forest","3","Carbon in litter","2010","99","Turkey","215.372",""
"0","Forest","3","Carbon in litter","2010","54","Tunisia","20.4",""
"0","Forest","3","Carbon in litter","2010","96","Qatar","0",""
"0","Forest","3","Carbon in litter","2010","106","Republic of Korea","16",""
"0","Forest","3","Carbon in litter","2010","84","Philippines","16.1",""
"0","Forest","3","Carbon in litter","2010","7665786","Puerto Rico","6.643",""
"0","Forest","3","Carbon in litter","2010","10","Rwanda","0.9135",""
"0","Forest","3","Carbon in litter","2010","643000373","Saint-Barth?lemy","0",""
"0","Forest","3","Carbon in litter","2010","152","Romania","148.57",""
"0","Forest","3","Carbon in litter","2010","166","Russian Federation","9600",""
"0","Forest","3","Carbon in litter","2010","97","Saudi Arabia","2.05",""
"0","Forest","3","Carbon in litter","2010","155","Serbia","76",""
"0","Forest","3","Carbon in litter","2010","7655310","San Marino","0",""
"0","Forest","3","Carbon in litter","2010","11","Sao Tome and Principe","0.06",""
"0","Forest","3","Carbon in litter","2010","153","Slovakia","22.4",""
"0","Forest","3","Carbon in litter","2010","154","Slovenia","7",""
"0","Forest","3","Carbon in litter","2010","26","Seychelles","0.09",""
"0","Forest","3","Carbon in litter","2010","2","Sierra Leone","5.73",""
"0","Forest","3","Carbon in litter","2010","57","Morocco","16",""
"0","Forest","3","Carbon in litter","2010","7655168","Monaco","0",""
"0","Forest","3","Carbon in litter","2010","24","Mauritius","0.1",""
"0","Forest","3","Carbon in litter","2010","69","Mauritania","0.68",""
"0","Forest","3","Carbon in litter","2010","5293372","Nauru","0",""
"0","Forest","3","Carbon in litter","2010","17","Namibia","20.41",""
"0","Forest","3","Carbon in litter","2010","40","Myanmar","67",""
"0","Forest","3","Carbon in litter","2010","16","Mozambique","82",""
"0","Forest","3","Carbon in litter","2010","124","New Zealand","57",""
"0","Forest","3","Carbon in litter","2010","115","New Caledonia","1",""
"0","Forest","3","Carbon in litter","2010","140","Netherlands","9",""
"0","Forest","3","Carbon in litter","2010","35","Nepal","3.45",""
"0","Forest","3","Carbon in litter","2010","212","Peru","143",""
"0","Forest","3","Carbon in litter","2010","36","Pakistan","4",""
"0","Forest","3","Carbon in litter","2010","1","Nigeria","19",""
"0","Forest","3","Carbon in litter","2010","70","Niger","3",""
"0","Forest","3","Carbon in litter","2010","92","Jordan","0.205",""
"0","Forest","3","Carbon in litter","2010","73","Kenya","7.3",""
"0","Forest","3","Carbon in litter","2010","162","Kyrgyzstan","22.9",""
"0","Forest","3","Carbon in litter","2010","39","Lao People's Democratic Republic","33",""
"0","Forest","3","Carbon in litter","2010","163","Latvia","70.17",""
"0","Forest","3","Carbon in litter","2010","94","Lebanon","2.941",""
"0","Forest","3","Carbon in litter","2010","27","Lesotho","1.23",""
"0","Forest","3","Carbon in litter","2010","78","Liberia","9.09",""
"0","Forest","3","Carbon in litter","2010","58","Libyan Arab Jamahiriya","0.46",""
"0","Forest","3","Carbon in litter","2010","164","Lithuania","52.2",""
"0","Forest","3","Carbon in litter","2010","131","Luxembourg","1.68",""
"0","Forest","3","Carbon in litter","2010","23","Madagascar","26.36",""
"0","Forest","3","Carbon in litter","2010","15","Malawi","9",""
"0","Forest","3","Carbon in litter","2010","83","Malaysia","43",""
"0","Forest","3","Carbon in litter","2010","68","Mali","34.97",""
"0","Forest","3","Carbon in litter","2010","192","Martinique","0.1",""
"0","Forest","3","Carbon in litter","2010","160","Georgia","53.6",""
"0","Forest","3","Carbon in litter","2010","66","Gambia","1.01",""
"0","Forest","3","Carbon in litter","2010","7655146","Gibraltar","0",""
"0","Forest","3","Carbon in litter","2010","76","Ghana","10.4",""
"0","Forest","3","Carbon in litter","2010","67","Guinea-Bissau","4.25",""
"0","Forest","3","Carbon in litter","2010","189","Guadeloupe","0.1",""
"0","Forest","3","Carbon in litter","2010","190","Haiti","0.3",""
"0","Forest","3","Carbon in litter","2010","210","Guyana","50",""
"0","Forest","3","Carbon in litter","2010","127","Iceland","0.151",""
"0","Forest","3","Carbon in litter","2010","7657948","Holy See","0",""
"0","Forest","3","Carbon in litter","2010","89","Iran (Islamic Republic of)","31",""
"0","Forest","3","Carbon in litter","2010","33","India","80",""
"0","Forest","3","Carbon in litter","2010","91","Israel","0.01",""
"0","Forest","3","Carbon in litter","2010","136","Ireland","0.4",""
"0","Forest","3","Carbon in litter","2010","191","Jamaica","0.72",""
"0","Forest","3","Carbon in litter","2010","137","Italy","39.5",""
"0","Forest","3","Carbon in litter","2010","9","Gabon","46",""
"0","Forest","3","Carbon in litter","2010","112","French Polynesia","0.34",""
"0","Forest","3","Carbon in litter","2010","133","France","138",""
"0","Forest","3","Carbon in litter","2010","125","Finland","258",""
"0","Forest","3","Carbon in litter","2010","7653870","Falkland Islands","0",""
"0","Forest","3","Carbon in litter","2010","60","Ethiopia","26",""
"0","Forest","3","Carbon in litter","2010","8","Equatorial Guinea","3.4",""
"0","Forest","3","Carbon in litter","2010","53","Egypt","0.146",""
"0","Forest","3","Carbon in litter","2010","72","Djibouti","0.012",""
"0","Forest","3","Carbon in litter","2010","132","Denmark","6.8",""
"0","Forest","3","Carbon in litter","2010","12","Democratic Republic of the Congo","324",""
"0","Forest","3","Carbon in litter","2010","75","C?te d'Ivoire","22",""
"0","Forest","3","Carbon in litter","2010","148","Czech Republic","16.7",""
"0","Forest","3","Carbon in litter","2010","7","Congo","47",""
"0","Forest","3","Carbon in litter","2010","22","Comoros","0.005",""
"0","Forest","3","Carbon in litter","2010","216","Chile","47.2",""
"0","Forest","3","Carbon in litter","2010","6","Central African Republic","47",""
"0","Forest","3","Carbon in litter","2010","65","Chad","24",""
"0","Forest","3","Carbon in litter","2010","203","Canada","11666",""
"0","Forest","3","Carbon in litter","2010","64","Cape Verde","0.18",""
"0","Forest","3","Carbon in litter","2010","4","Burundi","0.4",""
"0","Forest","3","Carbon in litter","2010","5","Cameroon","42",""
"0","Forest","3","Carbon in litter","2010","146","Bulgaria","7.3",""
"0","Forest","3","Carbon in litter","2010","63","Burkina Faso","12",""
"0","Forest","3","Carbon in litter","2010","206","Brazil","2283",""
"0","Forest","3","Carbon in litter","2010","81","Brunei Darussalam","0.81",""
"0","Forest","3","Carbon in litter","2010","205","Bolivia (plurinational state of)","120",""
"0","Forest","3","Carbon in litter","2010","14","Botswana","97",""
"0","Forest","3","Carbon in litter","2010","55","Benin","9.58",""
"0","Forest","3","Carbon in litter","2010","32","Bhutan","60",""
"0","Forest","3","Carbon in litter","2010","158","Belarus","247",""
"0","Forest","3","Carbon in litter","2010","130","Belgium","14.05",""
"0","Forest","3","Carbon in litter","2010","215","Argentina","104",""
"0","Forest","3","Carbon in litter","2010","13","Angola","123",""
"0","Forest","3","Carbon in litter","2010","31","Bangladesh","3.03",""
"0","Forest","3","Carbon in litter","2010","156","Armenia","7.38",""
"0","Forest","3","Carbon in litter","2005","20","Zambia","105.63",""
"0","Forest","3","Carbon in litter","2005","101","Yemen","1.15",""
"0","Forest","3","Carbon in litter","2010","144","Albania","11.7",""
"0","Forest","3","Carbon in litter","2005","21","Zimbabwe","36.92",""
"0","Forest","3","Carbon in litter","2005","202","United States Virgin Islands","0.035",""
"0","Forest","3","Carbon in litter","2005","19","United Republic of Tanzania","74",""
"0","Forest","3","Carbon in litter","2005","79","Viet Nam","68",""
"0","Forest","3","Carbon in litter","2005","200","United States of America","4578",""
"0","Forest","3","Carbon in litter","2005","169","Ukraine","50.5",""
"0","Forest","3","Carbon in litter","2005","56","Uganda","7.2",""
"0","Forest","3","Carbon in litter","2005","143","United Kingdom","25",""
"0","Forest","3","Carbon in litter","2005","100","United Arab Emirates","0.66",""
"0","Forest","3","Carbon in litter","2005","642354615","Tokelau","0",""
"0","Forest","3","Carbon in litter","2005","199","Trinidad and Tobago","0.5",""
"0","Forest","3","Carbon in litter","2005","54","Tunisia","18.7",""
"0","Forest","3","Carbon in litter","2005","99","Turkey","203.196",""
"0","Forest","3","Carbon in litter","2005","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","3","Carbon in litter","2005","29","Swaziland","1.5",""
"0","Forest","3","Carbon in litter","2005","128","Sweden","828.3",""
"0","Forest","3","Carbon in litter","2005","142","Switzerland","27",""
"0","Forest","3","Carbon in litter","2005","46","Somalia","15",""
"0","Forest","3","Carbon in litter","2005","37","Sri Lanka","4",""
"0","Forest","3","Carbon in litter","2005","74","Sudan","147",""
"0","Forest","3","Carbon in litter","2005","213","Suriname","31",""
"0","Forest","3","Carbon in litter","2005","26","Seychelles","0.09",""
"0","Forest","3","Carbon in litter","2005","2","Sierra Leone","5.93",""
"0","Forest","3","Carbon in litter","2005","153","Slovakia","20.4",""
"0","Forest","3","Carbon in litter","2005","154","Slovenia","7",""
"0","Forest","3","Carbon in litter","2005","10","Rwanda","0.8085",""
"0","Forest","3","Carbon in litter","2005","166","Russian Federation","9500",""
"0","Forest","3","Carbon in litter","2005","152","Romania","144.35",""
"0","Forest","3","Carbon in litter","2005","106","Republic of Korea","16",""
"0","Forest","3","Carbon in litter","2005","97","Saudi Arabia","2.05",""
"0","Forest","3","Carbon in litter","2005","11","Sao Tome and Principe","0.06",""
"0","Forest","3","Carbon in litter","2005","7655310","San Marino","0",""
"0","Forest","3","Carbon in litter","2005","643000373","Saint-Barth?lemy","0",""
"0","Forest","3","Carbon in litter","2005","36","Pakistan","4",""
"0","Forest","3","Carbon in litter","2005","1","Nigeria","23",""
"0","Forest","3","Carbon in litter","2005","70","Niger","3",""
"0","Forest","3","Carbon in litter","2005","124","New Zealand","55",""
"0","Forest","3","Carbon in litter","2005","96","Qatar","0",""
"0","Forest","3","Carbon in litter","2005","7665786","Puerto Rico","6.093",""
"0","Forest","3","Carbon in litter","2005","84","Philippines","15.52",""
"0","Forest","3","Carbon in litter","2005","212","Peru","144",""
"0","Forest","3","Carbon in litter","2005","40","Myanmar","70",""
"0","Forest","3","Carbon in litter","2005","17","Namibia","21.45",""
"0","Forest","3","Carbon in litter","2005","57","Morocco","16.3",""
"0","Forest","3","Carbon in litter","2005","16","Mozambique","84",""
"0","Forest","3","Carbon in litter","2005","140","Netherlands","9",""
"0","Forest","3","Carbon in litter","2005","115","New Caledonia","1",""
"0","Forest","3","Carbon in litter","2005","5293372","Nauru","0",""
"0","Forest","3","Carbon in litter","2005","35","Nepal","3.45",""
"0","Forest","3","Carbon in litter","2005","83","Malaysia","44",""
"0","Forest","3","Carbon in litter","2005","68","Mali","36.01",""
"0","Forest","3","Carbon in litter","2005","23","Madagascar","26.96",""
"0","Forest","3","Carbon in litter","2005","15","Malawi","10",""
"0","Forest","3","Carbon in litter","2005","24","Mauritius","0.1",""
"0","Forest","3","Carbon in litter","2005","7655168","Monaco","0",""
"0","Forest","3","Carbon in litter","2005","192","Martinique","0.1",""
"0","Forest","3","Carbon in litter","2005","69","Mauritania","0.75",""
"0","Forest","3","Carbon in litter","2005","163","Latvia","64.34",""
"0","Forest","3","Carbon in litter","2005","39","Lao People's Democratic Republic","34",""
"0","Forest","3","Carbon in litter","2005","27","Lesotho","1.2",""
"0","Forest","3","Carbon in litter","2005","94","Lebanon","2.933",""
"0","Forest","3","Carbon in litter","2005","58","Libyan Arab Jamahiriya","0.46",""
"0","Forest","3","Carbon in litter","2005","78","Liberia","9.41",""
"0","Forest","3","Carbon in litter","2005","131","Luxembourg","1.68",""
"0","Forest","3","Carbon in litter","2005","164","Lithuania","50.9",""
"0","Forest","3","Carbon in litter","2005","136","Ireland","0.38",""
"0","Forest","3","Carbon in litter","2005","89","Iran (Islamic Republic of)","31",""
"0","Forest","3","Carbon in litter","2005","137","Italy","37.8",""
"0","Forest","3","Carbon in litter","2005","91","Israel","0.01",""
"0","Forest","3","Carbon in litter","2005","92","Jordan","0.205",""
"0","Forest","3","Carbon in litter","2005","191","Jamaica","0.72",""
"0","Forest","3","Carbon in litter","2005","162","Kyrgyzstan","21.3",""
"0","Forest","3","Carbon in litter","2005","73","Kenya","7.4",""
"0","Forest","3","Carbon in litter","2005","7655146","Gibraltar","0",""
"0","Forest","3","Carbon in litter","2005","189","Guadeloupe","0.1",""
"0","Forest","3","Carbon in litter","2005","67","Guinea-Bissau","4.35",""
"0","Forest","3","Carbon in litter","2005","210","Guyana","50",""
"0","Forest","3","Carbon in litter","2005","190","Haiti","0.31",""
"0","Forest","3","Carbon in litter","2005","7657948","Holy See","0",""
"0","Forest","3","Carbon in litter","2005","127","Iceland","0.127",""
"0","Forest","3","Carbon in litter","2005","33","India","80",""
"0","Forest","3","Carbon in litter","2005","60","Ethiopia","27",""
"0","Forest","3","Carbon in litter","2005","7653870","Falkland Islands","0",""
"0","Forest","3","Carbon in litter","2005","125","Finland","251",""
"0","Forest","3","Carbon in litter","2005","133","France","137",""
"0","Forest","3","Carbon in litter","2005","9","Gabon","46",""
"0","Forest","3","Carbon in litter","2005","66","Gambia","0.99",""
"0","Forest","3","Carbon in litter","2005","160","Georgia","53.6",""
"0","Forest","3","Carbon in litter","2005","76","Ghana","11.6",""
"0","Forest","0","Carbon in above-ground biomass","2000","121","Tonga","0.86",""
"0","Forest","0","Carbon in above-ground biomass","2000","642354615","Tokelau","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","151","The former Yugoslav Republic of Macedonia","49.3",""
"0","Forest","0","Carbon in above-ground biomass","2000","41","Thailand","694",""
"0","Forest","0","Carbon in above-ground biomass","2000","167","Tajikistan","2",""
"0","Forest","0","Carbon in above-ground biomass","2000","142","Switzerland","105",""
"0","Forest","0","Carbon in above-ground biomass","2000","128","Sweden","958.6",""
"0","Forest","0","Carbon in above-ground biomass","2000","29","Swaziland","18",""
"0","Forest","0","Carbon in above-ground biomass","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","0","Carbon in above-ground biomass","2000","213","Suriname","2555.9",""
"0","Forest","0","Carbon in above-ground biomass","2000","74","Sudan","1096",""
"0","Forest","0","Carbon in above-ground biomass","2000","37","Sri Lanka","61.76",""
"0","Forest","0","Carbon in above-ground biomass","2000","50","Spain","295.62",""
"0","Forest","0","Carbon in above-ground biomass","2000","28","South Africa","638.2",""
"0","Forest","0","Carbon in above-ground biomass","2000","46","Somalia","354",""
"0","Forest","0","Carbon in above-ground biomass","2000","120","Solomon Islands","150.3",""
"0","Forest","0","Carbon in above-ground biomass","2000","101","Yemen","3.61",""
"0","Forest","0","Carbon in above-ground biomass","2000","20","Zambia","2013.96",""
"0","Forest","0","Carbon in above-ground biomass","2000","79","Viet Nam","727",""
"0","Forest","0","Carbon in above-ground biomass","2000","4054","Western Sahara","25.12",""
"0","Forest","0","Carbon in above-ground biomass","2000","200","United States of America","15016",""
"0","Forest","0","Carbon in above-ground biomass","2000","170","Uzbekistan","9.7",""
"0","Forest","0","Carbon in above-ground biomass","2000","19","United Republic of Tanzania","1824",""
"0","Forest","0","Carbon in above-ground biomass","2000","202","United States Virgin Islands","0.46",""
"0","Forest","0","Carbon in above-ground biomass","2000","100","United Arab Emirates","10.83",""
"0","Forest","0","Carbon in above-ground biomass","2000","143","United Kingdom","104",""
"0","Forest","0","Carbon in above-ground biomass","2000","56","Uganda","110",""
"0","Forest","0","Carbon in above-ground biomass","2000","169","Ukraine","533",""
"0","Forest","0","Carbon in above-ground biomass","2000","99","Turkey","584.77",""
"0","Forest","0","Carbon in above-ground biomass","2000","168","Turkmenistan","7.9",""
"0","Forest","0","Carbon in above-ground biomass","2000","199","Trinidad and Tobago","16.09",""
"0","Forest","0","Carbon in above-ground biomass","2000","54","Tunisia","5.6",""
"0","Forest","0","Carbon in above-ground biomass","2005","130","Belgium","51.27",""
"0","Forest","0","Carbon in above-ground biomass","2005","158","Belarus","414.5",""
"0","Forest","0","Carbon in above-ground biomass","2005","55","Benin","223.33",""
"0","Forest","0","Carbon in above-ground biomass","2005","171","Belize","143",""
"0","Forest","0","Carbon in above-ground biomass","2005","129","Austria","308",""
"0","Forest","0","Carbon in above-ground biomass","2005","123","Australia","4682",""
"0","Forest","0","Carbon in above-ground biomass","2005","31","Bangladesh","68",""
"0","Forest","0","Carbon in above-ground biomass","2005","157","Azerbaijan","46.33",""
"0","Forest","0","Carbon in above-ground biomass","2005","13","Angola","3574",""
"0","Forest","0","Carbon in above-ground biomass","2005","109","American Samoa","1.58095",""
"0","Forest","0","Carbon in above-ground biomass","2005","156","Armenia","11.01",""
"0","Forest","0","Carbon in above-ground biomass","2005","215","Argentina","2464",""
"0","Forest","0","Carbon in above-ground biomass","2005","86","Afghanistan","30",""
"0","Forest","0","Carbon in above-ground biomass","2000","21","Zimbabwe","467.93",""
"0","Forest","0","Carbon in above-ground biomass","2005","45","Algeria","58",""
"0","Forest","0","Carbon in above-ground biomass","2005","144","Albania","36.6",""
"0","Forest","0","Carbon in above-ground biomass","2005","64","Cape Verde","3.7",""
"0","Forest","0","Carbon in above-ground biomass","2005","6","Central African Republic","2322",""
"0","Forest","0","Carbon in above-ground biomass","2005","65","Chad","512",""
"0","Forest","0","Carbon in above-ground biomass","2005","216","Chile","1115.2",""
"0","Forest","0","Carbon in above-ground biomass","2005","4","Burundi","14.2",""
"0","Forest","0","Carbon in above-ground biomass","2005","38","Cambodia","318",""
"0","Forest","0","Carbon in above-ground biomass","2005","5","Cameroon","2294",""
"0","Forest","0","Carbon in above-ground biomass","2005","203","Canada","11255",""
"0","Forest","0","Carbon in above-ground biomass","2005","206","Brazil","53573",""
"0","Forest","0","Carbon in above-ground biomass","2005","81","Brunei Darussalam","59.6",""
"0","Forest","0","Carbon in above-ground biomass","2005","146","Bulgaria","142.4",""
"0","Forest","0","Carbon in above-ground biomass","2005","63","Burkina Faso","241",""
"0","Forest","0","Carbon in above-ground biomass","2005","32","Bhutan","236",""
"0","Forest","0","Carbon in above-ground biomass","2005","205","Bolivia (plurinational state of)","3678",""
"0","Forest","0","Carbon in above-ground biomass","2005","145","Bosnia and Herzegovina","95.08",""
"0","Forest","0","Carbon in above-ground biomass","2005","14","Botswana","420",""
"0","Forest","0","Carbon in above-ground biomass","2005","12","Democratic Republic of the Congo","15998",""
"0","Forest","0","Carbon in above-ground biomass","2005","105","Democratic People's Republic of Korea","139",""
"0","Forest","0","Carbon in above-ground biomass","2005","75","C?te d'Ivoire","1679",""
"0","Forest","0","Carbon in above-ground biomass","2005","148","Czech Republic","286.8",""
"0","Forest","0","Carbon in above-ground biomass","2005","53","Egypt","5.29",""
"0","Forest","0","Carbon in above-ground biomass","2005","187","Dominican Republic","91.5",""
"0","Forest","0","Carbon in above-ground biomass","2005","72","Djibouti","0.16",""
"0","Forest","0","Carbon in above-ground biomass","2005","132","Denmark","31.1",""
"0","Forest","0","Carbon in above-ground biomass","2005","7","Congo","2781",""
"0","Forest","0","Carbon in above-ground biomass","2005","22","Comoros","0.58",""
"0","Forest","0","Carbon in above-ground biomass","2005","207","Colombia","5534",""
"0","Forest","0","Carbon in above-ground biomass","2005","102","China","4392.1",""
"0","Forest","0","Carbon in above-ground biomass","2005","88","Cyprus","2.188",""
"0","Forest","0","Carbon in above-ground biomass","2005","185","Cuba","171",""
"0","Forest","0","Carbon in above-ground biomass","2005","147","Croatia","181.79",""
"0","Forest","0","Carbon in above-ground biomass","2005","172","Costa Rica","183.3",""
"0","Forest","0","Carbon in above-ground biomass","2005","134","Germany","1005",""
"0","Forest","0","Carbon in above-ground biomass","2005","76","Ghana","341.2",""
"0","Forest","0","Carbon in above-ground biomass","2005","66","Gambia","24.95",""
"0","Forest","0","Carbon in above-ground biomass","2005","160","Georgia","164.59",""
"0","Forest","0","Carbon in above-ground biomass","2005","188","Grenada","0.699",""
"0","Forest","0","Carbon in above-ground biomass","2005","189","Guadeloupe","10.2",""
"0","Forest","0","Carbon in above-ground biomass","2005","7655146","Gibraltar","0",""
"0","Forest","0","Carbon in above-ground biomass","2005","135","Greece","59",""
"0","Forest","0","Carbon in above-ground biomass","2005","60","Ethiopia","186",""
"0","Forest","0","Carbon in above-ground biomass","2005","7653870","Falkland Islands","0",""
"0","Forest","0","Carbon in above-ground biomass","2005","8","Equatorial Guinea","169.4",""
"0","Forest","0","Carbon in above-ground biomass","2005","159","Estonia","132.719",""
"0","Forest","0","Carbon in above-ground biomass","2005","209","French Guiana","1346",""
"0","Forest","0","Carbon in above-ground biomass","2005","9","Gabon","2186",""
"0","Forest","0","Carbon in above-ground biomass","2005","125","Finland","714",""
"0","Forest","0","Carbon in above-ground biomass","2005","133","France","907",""
"0","Forest","0","Carbon in above-ground biomass","2005","127","Iceland","0.179",""
"0","Forest","0","Carbon in above-ground biomass","2005","149","Hungary","109",""
"0","Forest","0","Carbon in above-ground biomass","2005","82","Indonesia","10751",""
"0","Forest","0","Carbon in above-ground biomass","2005","33","India","1989",""
"0","Forest","0","Carbon in above-ground biomass","2005","136","Ireland","15.95",""
"0","Forest","0","Carbon in above-ground biomass","2005","89","Iran (Islamic Republic of)","198.3",""
"0","Forest","0","Carbon in above-ground biomass","2005","137","Italy","411",""
"0","Forest","0","Carbon in above-ground biomass","2005","91","Israel","3.5",""
"0","Forest","0","Carbon in above-ground biomass","2005","174","Guatemala","244.3",""
"0","Forest","0","Carbon in above-ground biomass","2005","113","Guam","1.41624",""
"0","Forest","0","Carbon in above-ground biomass","2005","67","Guinea-Bissau","82",""
"0","Forest","0","Carbon in above-ground biomass","2005","77","Guinea","513",""
"0","Forest","0","Carbon in above-ground biomass","2005","190","Haiti","4.74",""
"0","Forest","0","Carbon in above-ground biomass","2005","210","Guyana","1348",""
"0","Forest","0","Carbon in above-ground biomass","2005","175","Honduras","297",""
"0","Forest","0","Carbon in above-ground biomass","2005","7657948","Holy See","0",""
"0","Forest","0","Carbon in above-ground biomass","2005","94","Lebanon","1.307",""
"0","Forest","0","Carbon in above-ground biomass","2005","27","Lesotho","1.83",""
"0","Forest","0","Carbon in above-ground biomass","2005","78","Liberia","488.07",""
"0","Forest","0","Carbon in above-ground biomass","2005","58","Libyan Arab Jamahiriya","5.03",""
"0","Forest","0","Carbon in above-ground biomass","2005","138","Liechtenstein","0.41",""
"0","Forest","0","Carbon in above-ground biomass","2005","164","Lithuania","122.6",""
"0","Forest","0","Carbon in above-ground biomass","2005","131","Luxembourg","8.21",""
"0","Forest","0","Carbon in above-ground biomass","2005","23","Madagascar","1341",""
"0","Forest","0","Carbon in above-ground biomass","2005","191","Jamaica","37.07",""
"0","Forest","0","Carbon in above-ground biomass","2005","103","Japan","1217",""
"0","Forest","0","Carbon in above-ground biomass","2005","92","Jordan","1.65",""
"0","Forest","0","Carbon in above-ground biomass","2005","161","Kazakhstan","105.46",""
"0","Forest","0","Carbon in above-ground biomass","2005","73","Kenya","394.1",""
"0","Forest","0","Carbon in above-ground biomass","2005","162","Kyrgyzstan","25.9",""
"0","Forest","0","Carbon in above-ground biomass","2005","39","Lao People's Democratic Republic","922",""
"0","Forest","0","Carbon in above-ground biomass","2005","163","Latvia","184.93",""
"0","Forest","0","Carbon in above-ground biomass","2000","4","Burundi","15.5",""
"0","Forest","0","Carbon in above-ground biomass","2000","38","Cambodia","344",""
